[RUN #1 10%,   9 secs]  1 threads:       11601 ops,    1352 (avg:    1282) ops/sec, 1.25MB/sec (avg: 1.18MB/sec),  2.96 (avg:  3.11) msec latency
[RUN #1 27%,  24 secs]  1 threads:       31586 ops,    1310 (avg:    1308) ops/sec, 1.19MB/sec (avg: 1.20MB/sec),  3.05 (avg:  3.05) msec latency
[RUN #1 28%,  25 secs]  1 threads:       32845 ops,    1253 (avg:    1306) ops/sec, 1.16MB/sec (avg: 1.20MB/sec),  3.18 (avg:  3.05) msec latency
[RUN #1 29%,  26 secs]  1 threads:       34134 ops,    1281 (avg:    1305) ops/sec, 1.16MB/sec (avg: 1.20MB/sec),  3.09 (avg:  3.06) msec latency
[RUN #1 30%,  27 secs]  1 threads:       35446 ops,    1298 (avg:    1305) ops/sec, 1.18MB/sec (avg: 1.20MB/sec),  3.09 (avg:  3.06) msec latency
[RUN #1 31%,  28 secs]  1 threads:       36808 ops,    1351 (avg:    1306) ops/sec, 1.26MB/sec (avg: 1.20MB/sec),  2.95 (avg:  3.05) msec latency
[RUN #1 32%,  29 secs]  1 threads:       38130 ops,    1311 (avg:    1307) ops/sec, 1.19MB/sec (avg: 1.20MB/sec),  3.05 (avg:  3.05) msec latency
[RUN #1 34%,  30 secs]  1 threads:       39508 ops,    1367 (avg:    1309) ops/sec, 1.25MB/sec (avg: 1.20MB/sec),  2.92 (avg:  3.05) msec latency
[RUN #1 35%,  31 secs]  1 threads:       40821 ops,    1306 (avg:    1308) ops/sec, 1.20MB/sec (avg: 1.20MB/sec),  3.05 (avg:  3.05) msec latency
[RUN #1 36%,  32 secs]  1 threads:       42145 ops,    1314 (avg:    1309) ops/sec, 1.20MB/sec (avg: 1.20MB/sec),  3.04 (avg:  3.05) msec latency
[RUN #1 37%,  33 secs]  1 threads:       43489 ops,    1338 (avg:    1310) ops/sec, 1.22MB/sec (avg: 1.20MB/sec),  2.98 (avg:  3.05) msec latency
[RUN #1 38%,  34 secs]  1 threads:       44847 ops,    1352 (avg:    1311) ops/sec, 1.24MB/sec (avg: 1.20MB/sec),  2.95 (avg:  3.04) msec latency
[RUN #1 39%,  35 secs]  1 threads:       46090 ops,    1237 (avg:    1309) ops/sec, 1.14MB/sec (avg: 1.20MB/sec),  3.23 (avg:  3.05) msec latency
[RUN #1 40%,  36 secs]  1 threads:       47500 ops,    1398 (avg:    1311) ops/sec, 1.29MB/sec (avg: 1.20MB/sec),  2.85 (avg:  3.04) msec latency
[RUN #1 41%,  37 secs]  1 threads:       48843 ops,    1336 (avg:    1312) ops/sec, 1.21MB/sec (avg: 1.21MB/sec),  2.99 (avg:  3.04) msec latency
[RUN #1 42%,  38 secs]  1 threads:       50168 ops,    1320 (avg:    1312) ops/sec, 1.22MB/sec (avg: 1.21MB/sec),  3.02 (avg:  3.04) msec latency
[RUN #1 44%,  39 secs]  1 threads:       51535 ops,    1361 (avg:    1313) ops/sec, 1.24MB/sec (avg: 1.21MB/sec),  2.93 (avg:  3.04) msec latency
[RUN #1 45%,  40 secs]  1 threads:       52855 ops,    1309 (avg:    1313) ops/sec, 1.17MB/sec (avg: 1.21MB/sec),  3.05 (avg:  3.04) msec latency
[RUN #1 46%,  41 secs]  1 threads:       54195 ops,    1329 (avg:    1314) ops/sec, 1.22MB/sec (avg: 1.21MB/sec),  3.00 (avg:  3.04) msec latency
[RUN #1 47%,  42 secs]  1 threads:       55517 ops,    1316 (avg:    1314) ops/sec, 1.21MB/sec (avg: 1.21MB/sec),  3.03 (avg:  3.04) msec latency
[RUN #1 48%,  43 secs]  1 threads:       56814 ops,    1291 (avg:    1313) ops/sec, 1.19MB/sec (avg: 1.21MB/sec),  3.08 (avg:  3.04) msec latency
[RUN #1 49%,  44 secs]  1 threads:       58160 ops,    1340 (avg:    1314) ops/sec, 1.24MB/sec (avg: 1.21MB/sec),  2.98 (avg:  3.04) msec latency
[RUN #1 50%,  45 secs]  1 threads:       59548 ops,    1382 (avg:    1315) ops/sec, 1.25MB/sec (avg: 1.21MB/sec),  2.88 (avg:  3.03) msec latency
[RUN #1 51%,  46 secs]  1 threads:       60891 ops,    1337 (avg:    1316) ops/sec, 1.18MB/sec (avg: 1.21MB/sec),  2.98 (avg:  3.03) msec latency
[RUN #1 53%,  47 secs]  1 threads:       62241 ops,    1344 (avg:    1316) ops/sec, 1.24MB/sec (avg: 1.21MB/sec),  2.97 (avg:  3.03) msec latency
[RUN #1 54%,  48 secs]  1 threads:       63556 ops,    1309 (avg:    1316) ops/sec, 1.25MB/sec (avg: 1.21MB/sec),  3.03 (avg:  3.03) msec latency
[RUN #1 55%,  49 secs]  1 threads:       64924 ops,    1362 (avg:    1317) ops/sec, 1.26MB/sec (avg: 1.21MB/sec),  2.95 (avg:  3.03) msec latency
[RUN #1 56%,  50 secs]  1 threads:       66257 ops,    1327 (avg:    1317) ops/sec, 1.23MB/sec (avg: 1.21MB/sec),  3.01 (avg:  3.03) msec latency
[RUN #1 57%,  51 secs]  1 threads:       67599 ops,    1336 (avg:    1318) ops/sec, 1.24MB/sec (avg: 1.21MB/sec),  2.98 (avg:  3.03) msec latency
[RUN #1 58%,  52 secs]  1 threads:       68954 ops,    1349 (avg:    1318) ops/sec, 1.23MB/sec (avg: 1.21MB/sec),  2.96 (avg:  3.03) msec latency
[RUN #1 59%,  53 secs]  1 threads:       70322 ops,    1361 (avg:    1319) ops/sec, 1.26MB/sec (avg: 1.21MB/sec),  2.93 (avg:  3.02) msec latency
[RUN #1 60%,  54 secs]  1 threads:       71656 ops,    1329 (avg:    1319) ops/sec, 1.22MB/sec (avg: 1.21MB/sec),  3.00 (avg:  3.02) msec latency
[RUN #1 61%,  55 secs]  1 threads:       72964 ops,    1302 (avg:    1319) ops/sec, 1.17MB/sec (avg: 1.21MB/sec),  3.06 (avg:  3.02) msec latency
[RUN #1 63%,  56 secs]  1 threads:       74318 ops,    1343 (avg:    1319) ops/sec, 1.21MB/sec (avg: 1.21MB/sec),  2.97 (avg:  3.02) msec latency
[RUN #1 64%,  57 secs]  1 threads:       75693 ops,    1364 (avg:    1320) ops/sec, 1.26MB/sec (avg: 1.21MB/sec),  2.93 (avg:  3.02) msec latency
[RUN #1 65%,  58 secs]  1 threads:       77038 ops,    1334 (avg:    1320) ops/sec, 1.22MB/sec (avg: 1.21MB/sec),  2.99 (avg:  3.02) msec latency
[RUN #1 66%,  59 secs]  1 threads:       78337 ops,    1288 (avg:    1320) ops/sec, 1.22MB/sec (avg: 1.21MB/sec),  3.10 (avg:  3.02) msec latency
[RUN #1 67%,  60 secs]  1 threads:       79677 ops,    1329 (avg:    1320) ops/sec, 1.23MB/sec (avg: 1.21MB/sec),  3.00 (avg:  3.02) msec latency
[RUN #1 68%,  61 secs]  1 threads:       80930 ops,    1243 (avg:    1319) ops/sec, 1.13MB/sec (avg: 1.21MB/sec),  3.20 (avg:  3.02) msec latency
[RUN #1 69%,  62 secs]  1 threads:       82251 ops,    1315 (avg:    1319) ops/sec, 1.21MB/sec (avg: 1.21MB/sec),  3.04 (avg:  3.02) msec latency
[RUN #1 70%,  63 secs]  1 threads:       83582 ops,    1320 (avg:    1319) ops/sec, 1.19MB/sec (avg: 1.21MB/sec),  3.02 (avg:  3.02) msec latency
[RUN #1 72%,  64 secs]  1 threads:       84871 ops,    1278 (avg:    1318) ops/sec, 1.15MB/sec (avg: 1.21MB/sec),  3.12 (avg:  3.03) msec latency
[RUN #1 73%,  65 secs]  1 threads:       86155 ops,    1273 (avg:    1317) ops/sec, 1.17MB/sec (avg: 1.21MB/sec),  3.14 (avg:  3.03) msec latency
[RUN #1 74%,  66 secs]  1 threads:       87472 ops,    1306 (avg:    1317) ops/sec, 1.20MB/sec (avg: 1.21MB/sec),  3.05 (avg:  3.03) msec latency
[RUN #1 75%,  67 secs]  1 threads:       88748 ops,    1265 (avg:    1316) ops/sec, 1.16MB/sec (avg: 1.21MB/sec),  3.14 (avg:  3.03) msec latency
[RUN #1 76%,  68 secs]  1 threads:       90117 ops,    1358 (avg:    1317) ops/sec, 1.26MB/sec (avg: 1.21MB/sec),  2.94 (avg:  3.03) msec latency
[RUN #1 77%,  69 secs]  1 threads:       91489 ops,    1361 (avg:    1318) ops/sec, 1.25MB/sec (avg: 1.21MB/sec),  2.94 (avg:  3.03) msec latency
[RUN #1 78%,  70 secs]  1 threads:       92871 ops,    1371 (avg:    1318) ops/sec, 1.26MB/sec (avg: 1.21MB/sec),  2.90 (avg:  3.02) msec latency
[RUN #1 79%,  71 secs]  1 threads:       94107 ops,    1226 (avg:    1317) ops/sec, 1.13MB/sec (avg: 1.21MB/sec),  3.26 (avg:  3.03) msec latency
[RUN #1 80%,  72 secs]  1 threads:       95443 ops,    1325 (avg:    1317) ops/sec, 1.21MB/sec (avg: 1.21MB/sec),  3.01 (avg:  3.03) msec latency
[RUN #1 82%,  73 secs]  1 threads:       96782 ops,    1328 (avg:    1317) ops/sec, 1.23MB/sec (avg: 1.21MB/sec),  3.00 (avg:  3.03) msec latency
[RUN #1 83%,  74 secs]  1 threads:       98107 ops,    1314 (avg:    1317) ops/sec, 1.20MB/sec (avg: 1.21MB/sec),  3.03 (avg:  3.03) msec latency
[RUN #1 84%,  75 secs]  1 threads:       99412 ops,    1294 (avg:    1317) ops/sec, 1.18MB/sec (avg: 1.21MB/sec),  3.09 (avg:  3.03) msec latency
[RUN #1 85%,  76 secs]  1 threads:      100698 ops,    1275 (avg:    1316) ops/sec, 1.19MB/sec (avg: 1.21MB/sec),  3.13 (avg:  3.03) msec latency
[RUN #1 86%,  77 secs]  1 threads:      102035 ops,    1326 (avg:    1317) ops/sec, 1.22MB/sec (avg: 1.21MB/sec),  3.00 (avg:  3.03) msec latency
[RUN #1 87%,  78 secs]  1 threads:      103330 ops,    1284 (avg:    1316) ops/sec, 1.19MB/sec (avg: 1.21MB/sec),  3.11 (avg:  3.03) msec latency
[RUN #1 88%,  79 secs]  1 threads:      104576 ops,    1235 (avg:    1315) ops/sec, 1.15MB/sec (avg: 1.21MB/sec),  3.22 (avg:  3.03) msec latency
[RUN #1 89%,  80 secs]  1 threads:      105883 ops,    1296 (avg:    1315) ops/sec, 1.19MB/sec (avg: 1.21MB/sec),  3.08 (avg:  3.03) msec latency
[RUN #1 91%,  81 secs]  1 threads:      107245 ops,    1351 (avg:    1315) ops/sec, 1.25MB/sec (avg: 1.21MB/sec),  2.95 (avg:  3.03) msec latency
[RUN #1 92%,  82 secs]  1 threads:      108586 ops,    1330 (avg:    1316) ops/sec, 1.25MB/sec (avg: 1.21MB/sec),  3.00 (avg:  3.03) msec latency
[RUN #1 93%,  83 secs]  1 threads:      109958 ops,    1361 (avg:    1316) ops/sec, 1.26MB/sec (avg: 1.21MB/sec),  2.93 (avg:  3.03) msec latency
[RUN #1 94%,  84 secs]  1 threads:      111345 ops,    1375 (avg:    1317) ops/sec, 1.27MB/sec (avg: 1.21MB/sec),  2.91 (avg:  3.03) msec latency
[RUN #1 95%,  85 secs]  1 threads:      112673 ops,    1317 (avg:    1317) ops/sec, 1.19MB/sec (avg: 1.21MB/sec),  3.03 (avg:  3.03) msec latency
[RUN #1 96%,  86 secs]  1 threads:      114027 ops,    1348 (avg:    1317) ops/sec, 1.22MB/sec (avg: 1.21MB/sec),  2.96 (avg:  3.03) msec latency
[RUN #1 97%,  87 secs]  1 threads:      115391 ops,    1358 (avg:    1318) ops/sec, 1.23MB/sec (avg: 1.21MB/sec),  2.94 (avg:  3.03) msec latency
[RUN #1 98%,  88 secs]  1 threads:      116748 ops,    1351 (avg:    1318) ops/sec, 1.23MB/sec (avg: 1.21MB/sec),  2.96 (avg:  3.03) msec latency
