[RUN #1 1%,   1 secs]  2 threads:        1550 ops,    1541 (avg:    1541) ops/sec, 1.54MB/sec (avg: 1.54MB/sec),  5.15 (avg:  5.15) msec latency
[RUN #1 69%,  62 secs]  2 threads:      106192 ops,    1733 (avg:    1699) ops/sec, 1.77MB/sec (avg: 1.73MB/sec),  4.63 (avg:  4.70) msec latency
[RUN #1 71%,  63 secs]  2 threads:      107937 ops,    1731 (avg:    1699) ops/sec, 1.77MB/sec (avg: 1.73MB/sec),  4.61 (avg:  4.70) msec latency
[RUN #1 72%,  64 secs]  2 threads:      109677 ops,    1726 (avg:    1700) ops/sec, 1.77MB/sec (avg: 1.73MB/sec),  4.63 (avg:  4.70) msec latency
[RUN #1 73%,  65 secs]  2 threads:      111342 ops,    1651 (avg:    1699) ops/sec, 1.69MB/sec (avg: 1.73MB/sec),  4.84 (avg:  4.70) msec latency
[RUN #1 74%,  66 secs]  2 threads:      113075 ops,    1719 (avg:    1699) ops/sec, 1.75MB/sec (avg: 1.73MB/sec),  4.63 (avg:  4.70) msec latency
[RUN #1 75%,  67 secs]  2 threads:      114775 ops,    1686 (avg:    1699) ops/sec, 1.69MB/sec (avg: 1.73MB/sec),  4.75 (avg:  4.70) msec latency
[RUN #1 76%,  68 secs]  2 threads:      116505 ops,    1716 (avg:    1699) ops/sec, 1.74MB/sec (avg: 1.73MB/sec),  4.66 (avg:  4.70) msec latency
[RUN #1 77%,  69 secs]  2 threads:      118127 ops,    1609 (avg:    1698) ops/sec, 1.63MB/sec (avg: 1.73MB/sec),  4.96 (avg:  4.70) msec latency
[RUN #1 78%,  70 secs]  2 threads:      119775 ops,    1634 (avg:    1697) ops/sec, 1.67MB/sec (avg: 1.73MB/sec),  4.88 (avg:  4.71) msec latency
[RUN #1 80%,  71 secs]  2 threads:      121465 ops,    1676 (avg:    1697) ops/sec, 1.71MB/sec (avg: 1.73MB/sec),  4.78 (avg:  4.71) msec latency
[RUN #1 81%,  72 secs]  2 threads:      123131 ops,    1652 (avg:    1696) ops/sec, 1.69MB/sec (avg: 1.73MB/sec),  4.84 (avg:  4.71) msec latency
[RUN #1 82%,  73 secs]  2 threads:      124758 ops,    1614 (avg:    1695) ops/sec, 1.64MB/sec (avg: 1.73MB/sec),  4.94 (avg:  4.71) msec latency
[RUN #1 83%,  74 secs]  2 threads:      126459 ops,    1687 (avg:    1695) ops/sec, 1.72MB/sec (avg: 1.73MB/sec),  4.74 (avg:  4.71) msec latency
[RUN #1 84%,  75 secs]  2 threads:      128169 ops,    1696 (avg:    1695) ops/sec, 1.74MB/sec (avg: 1.73MB/sec),  4.70 (avg:  4.71) msec latency
[RUN #1 85%,  76 secs]  2 threads:      129902 ops,    1719 (avg:    1695) ops/sec, 1.76MB/sec (avg: 1.73MB/sec),  4.65 (avg:  4.71) msec latency
[RUN #1 86%,  77 secs]  2 threads:      131644 ops,    1726 (avg:    1696) ops/sec, 1.76MB/sec (avg: 1.73MB/sec),  4.63 (avg:  4.71) msec latency
[RUN #1 87%,  78 secs]  2 threads:      133356 ops,    1700 (avg:    1696) ops/sec, 1.74MB/sec (avg: 1.73MB/sec),  4.71 (avg:  4.71) msec latency
[RUN #1 88%,  79 secs]  2 threads:      135091 ops,    1721 (avg:    1696) ops/sec, 1.75MB/sec (avg: 1.73MB/sec),  4.64 (avg:  4.71) msec latency
[RUN #1 90%,  80 secs]  2 threads:      136822 ops,    1717 (avg:    1696) ops/sec, 1.75MB/sec (avg: 1.73MB/sec),  4.65 (avg:  4.71) msec latency
[RUN #1 91%,  81 secs]  2 threads:      138525 ops,    1689 (avg:    1696) ops/sec, 1.73MB/sec (avg: 1.73MB/sec),  4.74 (avg:  4.71) msec latency
[RUN #1 92%,  82 secs]  2 threads:      140200 ops,    1661 (avg:    1696) ops/sec, 1.70MB/sec (avg: 1.73MB/sec),  4.81 (avg:  4.71) msec latency
[RUN #1 93%,  83 secs]  2 threads:      141896 ops,    1682 (avg:    1696) ops/sec, 1.71MB/sec (avg: 1.73MB/sec),  4.75 (avg:  4.71) msec latency
[RUN #1 94%,  84 secs]  2 threads:      143553 ops,    1643 (avg:    1695) ops/sec, 1.68MB/sec (avg: 1.73MB/sec),  4.85 (avg:  4.71) msec latency
[RUN #1 95%,  85 secs]  2 threads:      145263 ops,    1696 (avg:    1695) ops/sec, 1.73MB/sec (avg: 1.73MB/sec),  4.73 (avg:  4.71) msec latency
[RUN #1 96%,  86 secs]  2 threads:      146969 ops,    1692 (avg:    1695) ops/sec, 1.71MB/sec (avg: 1.73MB/sec),  4.71 (avg:  4.71) msec latency
[RUN #1 97%,  87 secs]  2 threads:      148703 ops,    1720 (avg:    1695) ops/sec, 1.74MB/sec (avg: 1.73MB/sec),  4.66 (avg:  4.71) msec latency
[RUN #1 99%,  88 secs]  2 threads:      150434 ops,    1724 (avg:    1696) ops/sec, 1.76MB/sec (avg: 1.73MB/sec),  4.63 (avg:  4.71) msec latency
[RUN #1 100%,  89 secs]  2 threads:      152148 ops,    1707 (avg:    1696) ops/sec, 1.74MB/sec (avg: 1.73MB/sec),  4.67 (avg:  4.71) msec latency
