[RUN #1 1%,   0 secs]  2 threads:        1589 ops,    1591 (avg:    1591) ops/sec, 1.59MB/sec (avg: 1.59MB/sec),  5.01 (avg:  5.01) msec latency
[RUN #1 27%,  24 secs]  2 threads:       41466 ops,    1755 (avg:    1721) ops/sec, 1.80MB/sec (avg: 1.75MB/sec),  4.55 (avg:  4.64) msec latency
[RUN #1 28%,  25 secs]  2 threads:       43207 ops,    1734 (avg:    1721) ops/sec, 1.76MB/sec (avg: 1.75MB/sec),  4.61 (avg:  4.64) msec latency
[RUN #1 29%,  26 secs]  2 threads:       44929 ops,    1715 (avg:    1721) ops/sec, 1.76MB/sec (avg: 1.75MB/sec),  4.66 (avg:  4.64) msec latency
[RUN #1 30%,  27 secs]  2 threads:       46650 ops,    1712 (avg:    1721) ops/sec, 1.76MB/sec (avg: 1.75MB/sec),  4.66 (avg:  4.64) msec latency
[RUN #1 31%,  28 secs]  2 threads:       48389 ops,    1733 (avg:    1721) ops/sec, 1.77MB/sec (avg: 1.75MB/sec),  4.61 (avg:  4.64) msec latency
[RUN #1 32%,  29 secs]  2 threads:       50116 ops,    1720 (avg:    1721) ops/sec, 1.76MB/sec (avg: 1.75MB/sec),  4.65 (avg:  4.64) msec latency
[RUN #1 33%,  30 secs]  2 threads:       51787 ops,    1664 (avg:    1719) ops/sec, 1.69MB/sec (avg: 1.75MB/sec),  4.79 (avg:  4.65) msec latency
[RUN #1 35%,  31 secs]  2 threads:       53482 ops,    1688 (avg:    1718) ops/sec, 1.73MB/sec (avg: 1.75MB/sec),  4.75 (avg:  4.65) msec latency
[RUN #1 36%,  32 secs]  2 threads:       55213 ops,    1724 (avg:    1718) ops/sec, 1.76MB/sec (avg: 1.75MB/sec),  4.63 (avg:  4.65) msec latency
[RUN #1 37%,  33 secs]  2 threads:       56969 ops,    1748 (avg:    1719) ops/sec, 1.78MB/sec (avg: 1.75MB/sec),  4.58 (avg:  4.65) msec latency
[RUN #1 38%,  34 secs]  2 threads:       58727 ops,    1751 (avg:    1720) ops/sec, 1.77MB/sec (avg: 1.75MB/sec),  4.55 (avg:  4.64) msec latency
[RUN #1 39%,  35 secs]  2 threads:       60452 ops,    1718 (avg:    1720) ops/sec, 1.76MB/sec (avg: 1.75MB/sec),  4.66 (avg:  4.64) msec latency
[RUN #1 40%,  36 secs]  2 threads:       62201 ops,    1735 (avg:    1720) ops/sec, 1.74MB/sec (avg: 1.75MB/sec),  4.61 (avg:  4.64) msec latency
[RUN #1 41%,  37 secs]  2 threads:       63927 ops,    1719 (avg:    1720) ops/sec, 1.76MB/sec (avg: 1.75MB/sec),  4.64 (avg:  4.64) msec latency
[RUN #1 42%,  38 secs]  2 threads:       65644 ops,    1710 (avg:    1720) ops/sec, 1.75MB/sec (avg: 1.75MB/sec),  4.68 (avg:  4.64) msec latency
[RUN #1 44%,  39 secs]  2 threads:       67364 ops,    1713 (avg:    1720) ops/sec, 1.74MB/sec (avg: 1.75MB/sec),  4.67 (avg:  4.64) msec latency
[RUN #1 45%,  40 secs]  2 threads:       69148 ops,    1776 (avg:    1721) ops/sec, 1.81MB/sec (avg: 1.75MB/sec),  4.49 (avg:  4.64) msec latency
[RUN #1 46%,  41 secs]  2 threads:       70921 ops,    1765 (avg:    1722) ops/sec, 1.80MB/sec (avg: 1.75MB/sec),  4.52 (avg:  4.64) msec latency
[RUN #1 47%,  42 secs]  2 threads:       72605 ops,    1676 (avg:    1721) ops/sec, 1.72MB/sec (avg: 1.75MB/sec),  4.77 (avg:  4.64) msec latency
[RUN #1 48%,  43 secs]  2 threads:       74342 ops,    1730 (avg:    1722) ops/sec, 1.74MB/sec (avg: 1.75MB/sec),  4.63 (avg:  4.64) msec latency
[RUN #1 49%,  44 secs]  2 threads:       76073 ops,    1724 (avg:    1722) ops/sec, 1.73MB/sec (avg: 1.75MB/sec),  4.62 (avg:  4.64) msec latency
[RUN #1 50%,  45 secs]  2 threads:       77768 ops,    1688 (avg:    1721) ops/sec, 1.69MB/sec (avg: 1.75MB/sec),  4.74 (avg:  4.64) msec latency
[RUN #1 51%,  46 secs]  2 threads:       79496 ops,    1721 (avg:    1721) ops/sec, 1.76MB/sec (avg: 1.75MB/sec),  4.65 (avg:  4.64) msec latency
[RUN #1 52%,  47 secs]  2 threads:       81256 ops,    1752 (avg:    1722) ops/sec, 1.79MB/sec (avg: 1.75MB/sec),  4.54 (avg:  4.64) msec latency
[RUN #1 54%,  48 secs]  2 threads:       82962 ops,    1699 (avg:    1721) ops/sec, 1.72MB/sec (avg: 1.75MB/sec),  4.71 (avg:  4.64) msec latency
[RUN #1 55%,  49 secs]  2 threads:       84678 ops,    1709 (avg:    1721) ops/sec, 1.75MB/sec (avg: 1.75MB/sec),  4.68 (avg:  4.64) msec latency
[RUN #1 56%,  50 secs]  2 threads:       86403 ops,    1718 (avg:    1721) ops/sec, 1.74MB/sec (avg: 1.75MB/sec),  4.66 (avg:  4.64) msec latency
[RUN #1 57%,  51 secs]  2 threads:       88206 ops,    1795 (avg:    1722) ops/sec, 1.84MB/sec (avg: 1.75MB/sec),  4.43 (avg:  4.64) msec latency
[RUN #1 58%,  52 secs]  2 threads:       90028 ops,    1814 (avg:    1724) ops/sec, 1.83MB/sec (avg: 1.75MB/sec),  4.41 (avg:  4.63) msec latency
[RUN #1 59%,  53 secs]  2 threads:       91816 ops,    1780 (avg:    1725) ops/sec, 1.79MB/sec (avg: 1.76MB/sec),  4.44 (avg:  4.63) msec latency
[RUN #1 60%,  54 secs]  2 threads:       93602 ops,    1778 (avg:    1726) ops/sec, 1.81MB/sec (avg: 1.76MB/sec),  4.53 (avg:  4.63) msec latency
[RUN #1 61%,  55 secs]  2 threads:       95386 ops,    1776 (avg:    1727) ops/sec, 1.80MB/sec (avg: 1.76MB/sec),  4.51 (avg:  4.63) msec latency
[RUN #1 62%,  56 secs]  2 threads:       97168 ops,    1774 (avg:    1728) ops/sec, 1.81MB/sec (avg: 1.76MB/sec),  4.50 (avg:  4.62) msec latency
[RUN #1 64%,  57 secs]  2 threads:       98933 ops,    1757 (avg:    1728) ops/sec, 1.79MB/sec (avg: 1.76MB/sec),  4.54 (avg:  4.62) msec latency
[RUN #1 65%,  58 secs]  2 threads:      100696 ops,    1755 (avg:    1729) ops/sec, 1.79MB/sec (avg: 1.76MB/sec),  4.55 (avg:  4.62) msec latency
[RUN #1 66%,  59 secs]  2 threads:      102278 ops,    1575 (avg:    1726) ops/sec, 1.59MB/sec (avg: 1.76MB/sec),  5.07 (avg:  4.63) msec latency
[RUN #1 67%,  60 secs]  2 threads:      104057 ops,    1772 (avg:    1727) ops/sec, 1.81MB/sec (avg: 1.76MB/sec),  4.51 (avg:  4.63) msec latency
[RUN #1 68%,  61 secs]  2 threads:      105844 ops,    1779 (avg:    1728) ops/sec, 1.82MB/sec (avg: 1.76MB/sec),  4.49 (avg:  4.62) msec latency
[RUN #1 69%,  62 secs]  2 threads:      107615 ops,    1763 (avg:    1728) ops/sec, 1.80MB/sec (avg: 1.76MB/sec),  4.54 (avg:  4.62) msec latency
[RUN #1 70%,  63 secs]  2 threads:      109369 ops,    1746 (avg:    1729) ops/sec, 1.79MB/sec (avg: 1.76MB/sec),  4.57 (avg:  4.62) msec latency
[RUN #1 71%,  64 secs]  2 threads:      111153 ops,    1776 (avg:    1729) ops/sec, 1.82MB/sec (avg: 1.76MB/sec),  4.48 (avg:  4.62) msec latency
[RUN #1 73%,  65 secs]  2 threads:      112947 ops,    1786 (avg:    1730) ops/sec, 1.82MB/sec (avg: 1.76MB/sec),  4.48 (avg:  4.62) msec latency
[RUN #1 74%,  66 secs]  2 threads:      114729 ops,    1774 (avg:    1731) ops/sec, 1.79MB/sec (avg: 1.76MB/sec),  4.50 (avg:  4.62) msec latency
[RUN #1 75%,  67 secs]  2 threads:      116463 ops,    1727 (avg:    1731) ops/sec, 1.75MB/sec (avg: 1.76MB/sec),  4.64 (avg:  4.62) msec latency
[RUN #1 76%,  68 secs]  2 threads:      118167 ops,    1697 (avg:    1730) ops/sec, 1.72MB/sec (avg: 1.76MB/sec),  4.65 (avg:  4.62) msec latency
[RUN #1 77%,  69 secs]  2 threads:      119951 ops,    1776 (avg:    1731) ops/sec, 1.81MB/sec (avg: 1.76MB/sec),  4.55 (avg:  4.62) msec latency
[RUN #1 78%,  70 secs]  2 threads:      121665 ops,    1707 (avg:    1731) ops/sec, 1.74MB/sec (avg: 1.76MB/sec),  4.68 (avg:  4.62) msec latency
[RUN #1 79%,  71 secs]  2 threads:      123371 ops,    1699 (avg:    1730) ops/sec, 1.74MB/sec (avg: 1.76MB/sec),  4.70 (avg:  4.62) msec latency
[RUN #1 80%,  72 secs]  2 threads:      125102 ops,    1724 (avg:    1730) ops/sec, 1.76MB/sec (avg: 1.76MB/sec),  4.63 (avg:  4.62) msec latency
[RUN #1 81%,  73 secs]  2 threads:      126850 ops,    1740 (avg:    1730) ops/sec, 1.78MB/sec (avg: 1.76MB/sec),  4.59 (avg:  4.62) msec latency
[RUN #1 83%,  74 secs]  2 threads:      128597 ops,    1740 (avg:    1730) ops/sec, 1.78MB/sec (avg: 1.76MB/sec),  4.59 (avg:  4.62) msec latency
[RUN #1 84%,  75 secs]  2 threads:      130397 ops,    1792 (avg:    1731) ops/sec, 1.84MB/sec (avg: 1.76MB/sec),  4.48 (avg:  4.61) msec latency
[RUN #1 85%,  76 secs]  2 threads:      132111 ops,    1707 (avg:    1731) ops/sec, 1.75MB/sec (avg: 1.76MB/sec),  4.68 (avg:  4.62) msec latency
[RUN #1 86%,  77 secs]  2 threads:      133837 ops,    1719 (avg:    1731) ops/sec, 1.76MB/sec (avg: 1.76MB/sec),  4.64 (avg:  4.62) msec latency
[RUN #1 87%,  78 secs]  2 threads:      135542 ops,    1698 (avg:    1730) ops/sec, 1.72MB/sec (avg: 1.76MB/sec),  4.70 (avg:  4.62) msec latency
[RUN #1 88%,  79 secs]  2 threads:      137331 ops,    1781 (avg:    1731) ops/sec, 1.82MB/sec (avg: 1.76MB/sec),  4.49 (avg:  4.62) msec latency
[RUN #1 89%,  80 secs]  2 threads:      139034 ops,    1696 (avg:    1731) ops/sec, 1.74MB/sec (avg: 1.76MB/sec),  4.72 (avg:  4.62) msec latency
[RUN #1 90%,  81 secs]  2 threads:      140753 ops,    1712 (avg:    1730) ops/sec, 1.75MB/sec (avg: 1.76MB/sec),  4.66 (avg:  4.62) msec latency
[RUN #1 91%,  82 secs]  2 threads:      142474 ops,    1714 (avg:    1730) ops/sec, 1.74MB/sec (avg: 1.76MB/sec),  4.66 (avg:  4.62) msec latency
[RUN #1 93%,  83 secs]  2 threads:      144238 ops,    1756 (avg:    1730) ops/sec, 1.79MB/sec (avg: 1.76MB/sec),  4.54 (avg:  4.62) msec latency
[RUN #1 94%,  84 secs]  2 threads:      145992 ops,    1747 (avg:    1731) ops/sec, 1.77MB/sec (avg: 1.76MB/sec),  4.58 (avg:  4.62) msec latency
[RUN #1 95%,  85 secs]  2 threads:      147762 ops,    1762 (avg:    1731) ops/sec, 1.78MB/sec (avg: 1.76MB/sec),  4.53 (avg:  4.62) msec latency
[RUN #1 96%,  86 secs]  2 threads:      149500 ops,    1731 (avg:    1731) ops/sec, 1.76MB/sec (avg: 1.76MB/sec),  4.63 (avg:  4.62) msec latency
[RUN #1 97%,  87 secs]  2 threads:      151268 ops,    1760 (avg:    1731) ops/sec, 1.79MB/sec (avg: 1.76MB/sec),  4.52 (avg:  4.61) msec latency
[RUN #1 98%,  88 secs]  2 threads:      153029 ops,    1754 (avg:    1732) ops/sec, 1.79MB/sec (avg: 1.76MB/sec),  4.57 (avg:  4.61) msec latency
[RUN #1 99%,  89 secs]  2 threads:      154845 ops,    1808 (avg:    1732) ops/sec, 1.83MB/sec (avg: 1.76MB/sec),  4.41 (avg:  4.61) msec latency
