[RUN #1 1%,   1 secs]  2 threads:        1598 ops,    1596 (avg:    1596) ops/sec, 1.64MB/sec (avg: 1.64MB/sec),  4.97 (avg:  4.97) msec latency
[RUN #1 20%,  18 secs]  2 threads:       27529 ops,    1554 (avg:    1523) ops/sec, 1.60MB/sec (avg: 1.56MB/sec),  5.17 (avg:  5.25) msec latency
[RUN #1 21%,  19 secs]  2 threads:       29112 ops,    1576 (avg:    1526) ops/sec, 1.62MB/sec (avg: 1.57MB/sec),  5.07 (avg:  5.24) msec latency
[RUN #1 22%,  20 secs]  2 threads:       30625 ops,    1506 (avg:    1525) ops/sec, 1.55MB/sec (avg: 1.56MB/sec),  5.28 (avg:  5.24) msec latency
[RUN #1 23%,  21 secs]  2 threads:       32091 ops,    1460 (avg:    1522) ops/sec, 1.50MB/sec (avg: 1.56MB/sec),  5.47 (avg:  5.25) msec latency
[RUN #1 25%,  22 secs]  2 threads:       33651 ops,    1553 (avg:    1523) ops/sec, 1.59MB/sec (avg: 1.56MB/sec),  5.18 (avg:  5.25) msec latency
[RUN #1 26%,  23 secs]  2 threads:       35135 ops,    1478 (avg:    1521) ops/sec, 1.52MB/sec (avg: 1.56MB/sec),  5.39 (avg:  5.25) msec latency
[RUN #1 27%,  24 secs]  2 threads:       36624 ops,    1483 (avg:    1520) ops/sec, 1.52MB/sec (avg: 1.56MB/sec),  5.37 (avg:  5.26) msec latency
[RUN #1 28%,  25 secs]  2 threads:       38137 ops,    1506 (avg:    1519) ops/sec, 1.55MB/sec (avg: 1.56MB/sec),  5.35 (avg:  5.26) msec latency
[RUN #1 29%,  26 secs]  2 threads:       39641 ops,    1494 (avg:    1518) ops/sec, 1.53MB/sec (avg: 1.56MB/sec),  5.34 (avg:  5.26) msec latency
[RUN #1 30%,  27 secs]  2 threads:       41186 ops,    1532 (avg:    1519) ops/sec, 1.57MB/sec (avg: 1.56MB/sec),  5.17 (avg:  5.26) msec latency
[RUN #1 31%,  28 secs]  2 threads:       42752 ops,    1553 (avg:    1520) ops/sec, 1.59MB/sec (avg: 1.56MB/sec),  5.19 (avg:  5.26) msec latency
[RUN #1 32%,  29 secs]  2 threads:       44230 ops,    1466 (avg:    1518) ops/sec, 1.50MB/sec (avg: 1.56MB/sec),  5.40 (avg:  5.26) msec latency
[RUN #1 33%,  30 secs]  2 threads:       45798 ops,    1555 (avg:    1519) ops/sec, 1.60MB/sec (avg: 1.56MB/sec),  5.19 (avg:  5.26) msec latency
[RUN #1 35%,  31 secs]  2 threads:       47229 ops,    1419 (avg:    1516) ops/sec, 1.46MB/sec (avg: 1.56MB/sec),  5.58 (avg:  5.27) msec latency
[RUN #1 36%,  32 secs]  2 threads:       48719 ops,    1478 (avg:    1515) ops/sec, 1.52MB/sec (avg: 1.55MB/sec),  5.44 (avg:  5.27) msec latency
[RUN #1 37%,  33 secs]  2 threads:       50221 ops,    1490 (avg:    1514) ops/sec, 1.53MB/sec (avg: 1.55MB/sec),  5.32 (avg:  5.28) msec latency
[RUN #1 38%,  34 secs]  2 threads:       51743 ops,    1509 (avg:    1514) ops/sec, 1.55MB/sec (avg: 1.55MB/sec),  5.34 (avg:  5.28) msec latency
[RUN #1 39%,  35 secs]  2 threads:       53307 ops,    1551 (avg:    1515) ops/sec, 1.59MB/sec (avg: 1.55MB/sec),  5.13 (avg:  5.27) msec latency
[RUN #1 40%,  36 secs]  2 threads:       54821 ops,    1502 (avg:    1515) ops/sec, 1.54MB/sec (avg: 1.55MB/sec),  5.35 (avg:  5.28) msec latency
[RUN #1 41%,  37 secs]  2 threads:       56357 ops,    1523 (avg:    1515) ops/sec, 1.56MB/sec (avg: 1.55MB/sec),  5.26 (avg:  5.28) msec latency
[RUN #1 42%,  38 secs]  2 threads:       57891 ops,    1521 (avg:    1515) ops/sec, 1.56MB/sec (avg: 1.55MB/sec),  5.24 (avg:  5.27) msec latency
[RUN #1 44%,  39 secs]  2 threads:       59390 ops,    1486 (avg:    1514) ops/sec, 1.52MB/sec (avg: 1.55MB/sec),  5.39 (avg:  5.28) msec latency
[RUN #1 45%,  40 secs]  2 threads:       60968 ops,    1566 (avg:    1516) ops/sec, 1.61MB/sec (avg: 1.56MB/sec),  5.08 (avg:  5.27) msec latency
[RUN #1 46%,  41 secs]  2 threads:       62454 ops,    1474 (avg:    1515) ops/sec, 1.51MB/sec (avg: 1.55MB/sec),  5.45 (avg:  5.28) msec latency
[RUN #1 47%,  42 secs]  2 threads:       63944 ops,    1478 (avg:    1514) ops/sec, 1.52MB/sec (avg: 1.55MB/sec),  5.39 (avg:  5.28) msec latency
[RUN #1 48%,  43 secs]  2 threads:       65443 ops,    1487 (avg:    1513) ops/sec, 1.53MB/sec (avg: 1.55MB/sec),  5.39 (avg:  5.28) msec latency
[RUN #1 49%,  44 secs]  2 threads:       67005 ops,    1549 (avg:    1514) ops/sec, 1.59MB/sec (avg: 1.55MB/sec),  5.14 (avg:  5.28) msec latency
[RUN #1 50%,  45 secs]  2 threads:       68473 ops,    1456 (avg:    1513) ops/sec, 1.49MB/sec (avg: 1.55MB/sec),  5.51 (avg:  5.28) msec latency
[RUN #1 51%,  46 secs]  2 threads:       69988 ops,    1502 (avg:    1512) ops/sec, 1.54MB/sec (avg: 1.55MB/sec),  5.28 (avg:  5.28) msec latency
[RUN #1 53%,  47 secs]  2 threads:       71442 ops,    1442 (avg:    1511) ops/sec, 1.48MB/sec (avg: 1.55MB/sec),  5.57 (avg:  5.29) msec latency
[RUN #1 54%,  48 secs]  2 threads:       72932 ops,    1478 (avg:    1510) ops/sec, 1.52MB/sec (avg: 1.55MB/sec),  5.39 (avg:  5.29) msec latency
[RUN #1 55%,  49 secs]  2 threads:       74422 ops,    1477 (avg:    1509) ops/sec, 1.52MB/sec (avg: 1.55MB/sec),  5.43 (avg:  5.29) msec latency
[RUN #1 56%,  50 secs]  2 threads:       75974 ops,    1540 (avg:    1510) ops/sec, 1.58MB/sec (avg: 1.55MB/sec),  5.16 (avg:  5.29) msec latency
[RUN #1 57%,  51 secs]  2 threads:       77508 ops,    1521 (avg:    1510) ops/sec, 1.56MB/sec (avg: 1.55MB/sec),  5.28 (avg:  5.29) msec latency
[RUN #1 58%,  52 secs]  2 threads:       79061 ops,    1540 (avg:    1511) ops/sec, 1.58MB/sec (avg: 1.55MB/sec),  5.17 (avg:  5.29) msec latency
[RUN #1 59%,  53 secs]  2 threads:       80686 ops,    1612 (avg:    1513) ops/sec, 1.65MB/sec (avg: 1.55MB/sec),  4.98 (avg:  5.28) msec latency
[RUN #1 60%,  54 secs]  2 threads:       82175 ops,    1477 (avg:    1512) ops/sec, 1.52MB/sec (avg: 1.55MB/sec),  5.38 (avg:  5.28) msec latency
[RUN #1 61%,  55 secs]  2 threads:       83702 ops,    1514 (avg:    1512) ops/sec, 1.55MB/sec (avg: 1.55MB/sec),  5.30 (avg:  5.28) msec latency
[RUN #1 63%,  56 secs]  2 threads:       85241 ops,    1526 (avg:    1512) ops/sec, 1.57MB/sec (avg: 1.55MB/sec),  5.21 (avg:  5.28) msec latency
[RUN #1 64%,  57 secs]  2 threads:       86779 ops,    1525 (avg:    1513) ops/sec, 1.57MB/sec (avg: 1.55MB/sec),  5.26 (avg:  5.28) msec latency
[RUN #1 65%,  58 secs]  2 threads:       88325 ops,    1533 (avg:    1513) ops/sec, 1.57MB/sec (avg: 1.55MB/sec),  5.19 (avg:  5.28) msec latency
[RUN #1 66%,  59 secs]  2 threads:       89828 ops,    1491 (avg:    1513) ops/sec, 1.53MB/sec (avg: 1.55MB/sec),  5.38 (avg:  5.28) msec latency
[RUN #1 67%,  60 secs]  2 threads:       91324 ops,    1484 (avg:    1512) ops/sec, 1.52MB/sec (avg: 1.55MB/sec),  5.36 (avg:  5.28) msec latency
[RUN #1 68%,  61 secs]  2 threads:       92870 ops,    1533 (avg:    1512) ops/sec, 1.57MB/sec (avg: 1.55MB/sec),  5.23 (avg:  5.28) msec latency
[RUN #1 69%,  62 secs]  2 threads:       94401 ops,    1518 (avg:    1513) ops/sec, 1.56MB/sec (avg: 1.55MB/sec),  5.25 (avg:  5.28) msec latency
[RUN #1 70%,  63 secs]  2 threads:       95927 ops,    1513 (avg:    1513) ops/sec, 1.55MB/sec (avg: 1.55MB/sec),  5.30 (avg:  5.28) msec latency
[RUN #1 72%,  64 secs]  2 threads:       97443 ops,    1503 (avg:    1512) ops/sec, 1.54MB/sec (avg: 1.55MB/sec),  5.29 (avg:  5.28) msec latency
[RUN #1 73%,  65 secs]  2 threads:       98924 ops,    1469 (avg:    1512) ops/sec, 1.51MB/sec (avg: 1.55MB/sec),  5.47 (avg:  5.29) msec latency
[RUN #1 74%,  66 secs]  2 threads:      100401 ops,    1465 (avg:    1511) ops/sec, 1.50MB/sec (avg: 1.55MB/sec),  5.42 (avg:  5.29) msec latency
[RUN #1 75%,  67 secs]  2 threads:      102000 ops,    1586 (avg:    1512) ops/sec, 1.63MB/sec (avg: 1.55MB/sec),  5.07 (avg:  5.28) msec latency
[RUN #1 76%,  68 secs]  2 threads:      103468 ops,    1456 (avg:    1511) ops/sec, 1.49MB/sec (avg: 1.55MB/sec),  5.45 (avg:  5.29) msec latency
[RUN #1 77%,  69 secs]  2 threads:      104966 ops,    1486 (avg:    1511) ops/sec, 1.52MB/sec (avg: 1.55MB/sec),  5.41 (avg:  5.29) msec latency
[RUN #1 78%,  70 secs]  2 threads:      106526 ops,    1547 (avg:    1511) ops/sec, 1.59MB/sec (avg: 1.55MB/sec),  5.13 (avg:  5.29) msec latency
[RUN #1 79%,  71 secs]  2 threads:      108009 ops,    1471 (avg:    1511) ops/sec, 1.51MB/sec (avg: 1.55MB/sec),  5.48 (avg:  5.29) msec latency
[RUN #1 81%,  72 secs]  2 threads:      109490 ops,    1469 (avg:    1510) ops/sec, 1.51MB/sec (avg: 1.55MB/sec),  5.39 (avg:  5.29) msec latency
[RUN #1 82%,  73 secs]  2 threads:      111045 ops,    1542 (avg:    1511) ops/sec, 1.58MB/sec (avg: 1.55MB/sec),  5.22 (avg:  5.29) msec latency
[RUN #1 83%,  74 secs]  2 threads:      112633 ops,    1575 (avg:    1512) ops/sec, 1.62MB/sec (avg: 1.55MB/sec),  5.03 (avg:  5.29) msec latency
[RUN #1 84%,  75 secs]  2 threads:      114157 ops,    1511 (avg:    1512) ops/sec, 1.55MB/sec (avg: 1.55MB/sec),  5.33 (avg:  5.29) msec latency
[RUN #1 85%,  76 secs]  2 threads:      115630 ops,    1461 (avg:    1511) ops/sec, 1.50MB/sec (avg: 1.55MB/sec),  5.43 (avg:  5.29) msec latency
[RUN #1 86%,  77 secs]  2 threads:      117200 ops,    1557 (avg:    1512) ops/sec, 1.60MB/sec (avg: 1.55MB/sec),  5.17 (avg:  5.29) msec latency
[RUN #1 87%,  78 secs]  2 threads:      118768 ops,    1555 (avg:    1512) ops/sec, 1.60MB/sec (avg: 1.55MB/sec),  5.10 (avg:  5.28) msec latency
[RUN #1 88%,  79 secs]  2 threads:      120273 ops,    1493 (avg:    1512) ops/sec, 1.53MB/sec (avg: 1.55MB/sec),  5.39 (avg:  5.29) msec latency
[RUN #1 89%,  80 secs]  2 threads:      121748 ops,    1463 (avg:    1511) ops/sec, 1.50MB/sec (avg: 1.55MB/sec),  5.42 (avg:  5.29) msec latency
[RUN #1 91%,  81 secs]  2 threads:      123303 ops,    1542 (avg:    1512) ops/sec, 1.58MB/sec (avg: 1.55MB/sec),  5.22 (avg:  5.29) msec latency
[RUN #1 92%,  82 secs]  2 threads:      124825 ops,    1507 (avg:    1512) ops/sec, 1.55MB/sec (avg: 1.55MB/sec),  5.31 (avg:  5.29) msec latency
[RUN #1 93%,  83 secs]  2 threads:      126335 ops,    1500 (avg:    1511) ops/sec, 1.54MB/sec (avg: 1.55MB/sec),  5.32 (avg:  5.29) msec latency
[RUN #1 94%,  84 secs]  2 threads:      127917 ops,    1569 (avg:    1512) ops/sec, 1.61MB/sec (avg: 1.55MB/sec),  5.11 (avg:  5.28) msec latency
[RUN #1 95%,  85 secs]  2 threads:      129503 ops,    1573 (avg:    1513) ops/sec, 1.61MB/sec (avg: 1.55MB/sec),  5.06 (avg:  5.28) msec latency
[RUN #1 96%,  86 secs]  2 threads:      131027 ops,    1511 (avg:    1513) ops/sec, 1.55MB/sec (avg: 1.55MB/sec),  5.26 (avg:  5.28) msec latency
[RUN #1 97%,  87 secs]  2 threads:      132591 ops,    1551 (avg:    1513) ops/sec, 1.59MB/sec (avg: 1.55MB/sec),  5.20 (avg:  5.28) msec latency
[RUN #1 98%,  88 secs]  2 threads:      134163 ops,    1559 (avg:    1514) ops/sec, 1.60MB/sec (avg: 1.55MB/sec),  5.08 (avg:  5.28) msec latency
[RUN #1 100%,  89 secs]  2 threads:      135703 ops,    1527 (avg:    1514) ops/sec, 1.57MB/sec (avg: 1.55MB/sec),  5.28 (avg:  5.28) msec latency
