[RUN #1 1%,   1 secs]  2 threads:        1300 ops,    1294 (avg:    1294) ops/sec, 1.33MB/sec (avg: 1.33MB/sec),  3.08 (avg:  3.08) msec latency
[RUN #1 17%,  15 secs]  2 threads:       19336 ops,    1261 (avg:    1281) ops/sec, 1.29MB/sec (avg: 1.31MB/sec),  3.16 (avg:  3.12) msec latency
[RUN #1 18%,  16 secs]  2 threads:       20620 ops,    1273 (avg:    1281) ops/sec, 1.31MB/sec (avg: 1.31MB/sec),  3.13 (avg:  3.12) msec latency
[RUN #1 19%,  17 secs]  2 threads:       21922 ops,    1291 (avg:    1281) ops/sec, 1.33MB/sec (avg: 1.31MB/sec),  3.09 (avg:  3.11) msec latency
[RUN #1 20%,  18 secs]  2 threads:       23307 ops,    1373 (avg:    1286) ops/sec, 1.41MB/sec (avg: 1.32MB/sec),  2.90 (avg:  3.10) msec latency
[RUN #1 21%,  19 secs]  2 threads:       24719 ops,    1400 (avg:    1292) ops/sec, 1.44MB/sec (avg: 1.33MB/sec),  2.85 (avg:  3.09) msec latency
[RUN #1 22%,  20 secs]  2 threads:       26042 ops,    1312 (avg:    1293) ops/sec, 1.35MB/sec (avg: 1.33MB/sec),  3.03 (avg:  3.09) msec latency
[RUN #1 23%,  21 secs]  2 threads:       27325 ops,    1272 (avg:    1292) ops/sec, 1.31MB/sec (avg: 1.33MB/sec),  3.14 (avg:  3.09) msec latency
[RUN #1 25%,  22 secs]  2 threads:       28578 ops,    1247 (avg:    1290) ops/sec, 1.28MB/sec (avg: 1.32MB/sec),  3.20 (avg:  3.09) msec latency
[RUN #1 26%,  23 secs]  2 threads:       29849 ops,    1260 (avg:    1289) ops/sec, 1.29MB/sec (avg: 1.32MB/sec),  3.16 (avg:  3.10) msec latency
[RUN #1 27%,  24 secs]  2 threads:       31164 ops,    1309 (avg:    1290) ops/sec, 1.34MB/sec (avg: 1.32MB/sec),  3.05 (avg:  3.09) msec latency
[RUN #1 28%,  25 secs]  2 threads:       32444 ops,    1274 (avg:    1289) ops/sec, 1.31MB/sec (avg: 1.32MB/sec),  3.11 (avg:  3.09) msec latency
[RUN #1 29%,  26 secs]  2 threads:       33726 ops,    1271 (avg:    1288) ops/sec, 1.30MB/sec (avg: 1.32MB/sec),  3.15 (avg:  3.10) msec latency
[RUN #1 30%,  27 secs]  2 threads:       34992 ops,    1260 (avg:    1287) ops/sec, 1.29MB/sec (avg: 1.32MB/sec),  3.16 (avg:  3.10) msec latency
[RUN #1 31%,  28 secs]  2 threads:       36242 ops,    1244 (avg:    1286) ops/sec, 1.28MB/sec (avg: 1.32MB/sec),  3.21 (avg:  3.10) msec latency
[RUN #1 32%,  29 secs]  2 threads:       37591 ops,    1343 (avg:    1288) ops/sec, 1.38MB/sec (avg: 1.32MB/sec),  2.97 (avg:  3.10) msec latency
[RUN #1 34%,  30 secs]  2 threads:       38922 ops,    1325 (avg:    1289) ops/sec, 1.36MB/sec (avg: 1.32MB/sec),  3.01 (avg:  3.10) msec latency
[RUN #1 35%,  31 secs]  2 threads:       40169 ops,    1242 (avg:    1288) ops/sec, 1.27MB/sec (avg: 1.32MB/sec),  3.20 (avg:  3.10) msec latency
[RUN #1 36%,  32 secs]  2 threads:       41398 ops,    1224 (avg:    1286) ops/sec, 1.26MB/sec (avg: 1.32MB/sec),  3.27 (avg:  3.10) msec latency
[RUN #1 37%,  33 secs]  2 threads:       42773 ops,    1369 (avg:    1288) ops/sec, 1.41MB/sec (avg: 1.32MB/sec),  2.92 (avg:  3.10) msec latency
[RUN #1 38%,  34 secs]  2 threads:       44012 ops,    1234 (avg:    1287) ops/sec, 1.27MB/sec (avg: 1.32MB/sec),  3.23 (avg:  3.10) msec latency
[RUN #1 39%,  35 secs]  2 threads:       45331 ops,    1313 (avg:    1287) ops/sec, 1.35MB/sec (avg: 1.32MB/sec),  3.03 (avg:  3.10) msec latency
[RUN #1 40%,  36 secs]  2 threads:       46609 ops,    1272 (avg:    1287) ops/sec, 1.31MB/sec (avg: 1.32MB/sec),  3.15 (avg:  3.10) msec latency
[RUN #1 41%,  37 secs]  2 threads:       47851 ops,    1237 (avg:    1286) ops/sec, 1.27MB/sec (avg: 1.32MB/sec),  3.22 (avg:  3.10) msec latency
[RUN #1 42%,  38 secs]  2 threads:       49073 ops,    1217 (avg:    1284) ops/sec, 1.25MB/sec (avg: 1.32MB/sec),  3.28 (avg:  3.11) msec latency
[RUN #1 44%,  39 secs]  2 threads:       50421 ops,    1342 (avg:    1285) ops/sec, 1.38MB/sec (avg: 1.32MB/sec),  2.97 (avg:  3.10) msec latency
[RUN #1 45%,  40 secs]  2 threads:       51778 ops,    1351 (avg:    1287) ops/sec, 1.39MB/sec (avg: 1.32MB/sec),  2.96 (avg:  3.10) msec latency
[RUN #1 46%,  41 secs]  2 threads:       53097 ops,    1313 (avg:    1287) ops/sec, 1.35MB/sec (avg: 1.32MB/sec),  3.04 (avg:  3.10) msec latency
[RUN #1 47%,  42 secs]  2 threads:       54418 ops,    1315 (avg:    1288) ops/sec, 1.35MB/sec (avg: 1.32MB/sec),  3.03 (avg:  3.10) msec latency
[RUN #1 48%,  43 secs]  2 threads:       55671 ops,    1247 (avg:    1287) ops/sec, 1.28MB/sec (avg: 1.32MB/sec),  3.20 (avg:  3.10) msec latency
[RUN #1 49%,  44 secs]  2 threads:       56952 ops,    1275 (avg:    1287) ops/sec, 1.31MB/sec (avg: 1.32MB/sec),  3.14 (avg:  3.10) msec latency
[RUN #1 50%,  45 secs]  2 threads:       58279 ops,    1321 (avg:    1288) ops/sec, 1.36MB/sec (avg: 1.32MB/sec),  3.02 (avg:  3.10) msec latency
[RUN #1 51%,  46 secs]  2 threads:       59603 ops,    1318 (avg:    1288) ops/sec, 1.35MB/sec (avg: 1.32MB/sec),  3.03 (avg:  3.10) msec latency
[RUN #1 52%,  47 secs]  2 threads:       60906 ops,    1297 (avg:    1289) ops/sec, 1.33MB/sec (avg: 1.32MB/sec),  3.05 (avg:  3.10) msec latency
[RUN #1 54%,  48 secs]  2 threads:       62167 ops,    1255 (avg:    1288) ops/sec, 1.29MB/sec (avg: 1.32MB/sec),  3.20 (avg:  3.10) msec latency
[RUN #1 55%,  49 secs]  2 threads:       63507 ops,    1334 (avg:    1289) ops/sec, 1.37MB/sec (avg: 1.32MB/sec),  2.99 (avg:  3.10) msec latency
[RUN #1 56%,  50 secs]  2 threads:       64841 ops,    1328 (avg:    1290) ops/sec, 1.36MB/sec (avg: 1.32MB/sec),  3.01 (avg:  3.09) msec latency
[RUN #1 57%,  51 secs]  2 threads:       66120 ops,    1273 (avg:    1289) ops/sec, 1.31MB/sec (avg: 1.32MB/sec),  3.13 (avg:  3.09) msec latency
[RUN #1 58%,  52 secs]  2 threads:       67365 ops,    1240 (avg:    1288) ops/sec, 1.27MB/sec (avg: 1.32MB/sec),  3.22 (avg:  3.10) msec latency
[RUN #1 59%,  53 secs]  2 threads:       68668 ops,    1297 (avg:    1288) ops/sec, 1.33MB/sec (avg: 1.32MB/sec),  3.08 (avg:  3.10) msec latency
[RUN #1 60%,  54 secs]  2 threads:       69917 ops,    1241 (avg:    1288) ops/sec, 1.27MB/sec (avg: 1.32MB/sec),  3.21 (avg:  3.10) msec latency
[RUN #1 61%,  55 secs]  2 threads:       71247 ops,    1324 (avg:    1288) ops/sec, 1.36MB/sec (avg: 1.32MB/sec),  3.02 (avg:  3.10) msec latency
[RUN #1 63%,  56 secs]  2 threads:       72654 ops,    1401 (avg:    1290) ops/sec, 1.44MB/sec (avg: 1.32MB/sec),  2.84 (avg:  3.09) msec latency
[RUN #1 64%,  57 secs]  2 threads:       74002 ops,    1342 (avg:    1291) ops/sec, 1.38MB/sec (avg: 1.33MB/sec),  2.98 (avg:  3.09) msec latency
[RUN #1 65%,  58 secs]  2 threads:       75335 ops,    1327 (avg:    1292) ops/sec, 1.36MB/sec (avg: 1.33MB/sec),  3.00 (avg:  3.09) msec latency
[RUN #1 66%,  59 secs]  2 threads:       76779 ops,    1438 (avg:    1294) ops/sec, 1.48MB/sec (avg: 1.33MB/sec),  2.77 (avg:  3.08) msec latency
[RUN #1 67%,  60 secs]  2 threads:       78126 ops,    1341 (avg:    1295) ops/sec, 1.38MB/sec (avg: 1.33MB/sec),  2.99 (avg:  3.08) msec latency
[RUN #1 68%,  61 secs]  2 threads:       79392 ops,    1260 (avg:    1294) ops/sec, 1.29MB/sec (avg: 1.33MB/sec),  3.17 (avg:  3.08) msec latency
[RUN #1 69%,  62 secs]  2 threads:       80759 ops,    1361 (avg:    1296) ops/sec, 1.40MB/sec (avg: 1.33MB/sec),  2.93 (avg:  3.08) msec latency
[RUN #1 70%,  63 secs]  2 threads:       82060 ops,    1295 (avg:    1296) ops/sec, 1.33MB/sec (avg: 1.33MB/sec),  3.09 (avg:  3.08) msec latency
[RUN #1 71%,  64 secs]  2 threads:       83370 ops,    1304 (avg:    1296) ops/sec, 1.34MB/sec (avg: 1.33MB/sec),  3.06 (avg:  3.08) msec latency
[RUN #1 73%,  65 secs]  2 threads:       84650 ops,    1274 (avg:    1295) ops/sec, 1.31MB/sec (avg: 1.33MB/sec),  3.13 (avg:  3.08) msec latency
[RUN #1 74%,  66 secs]  2 threads:       86023 ops,    1367 (avg:    1296) ops/sec, 1.40MB/sec (avg: 1.33MB/sec),  2.92 (avg:  3.08) msec latency
[RUN #1 75%,  67 secs]  2 threads:       87368 ops,    1339 (avg:    1297) ops/sec, 1.37MB/sec (avg: 1.33MB/sec),  2.97 (avg:  3.08) msec latency
[RUN #1 76%,  68 secs]  2 threads:       88671 ops,    1297 (avg:    1297) ops/sec, 1.33MB/sec (avg: 1.33MB/sec),  3.10 (avg:  3.08) msec latency
[RUN #1 77%,  69 secs]  2 threads:       90001 ops,    1324 (avg:    1297) ops/sec, 1.36MB/sec (avg: 1.33MB/sec),  3.01 (avg:  3.08) msec latency
[RUN #1 78%,  70 secs]  2 threads:       91337 ops,    1330 (avg:    1298) ops/sec, 1.37MB/sec (avg: 1.33MB/sec),  2.99 (avg:  3.07) msec latency
[RUN #1 79%,  71 secs]  2 threads:       92634 ops,    1291 (avg:    1298) ops/sec, 1.33MB/sec (avg: 1.33MB/sec),  3.10 (avg:  3.07) msec latency
[RUN #1 80%,  72 secs]  2 threads:       93921 ops,    1281 (avg:    1298) ops/sec, 1.32MB/sec (avg: 1.33MB/sec),  3.12 (avg:  3.08) msec latency
[RUN #1 82%,  73 secs]  2 threads:       95216 ops,    1289 (avg:    1298) ops/sec, 1.32MB/sec (avg: 1.33MB/sec),  3.09 (avg:  3.08) msec latency
[RUN #1 83%,  74 secs]  2 threads:       96392 ops,    1171 (avg:    1296) ops/sec, 1.20MB/sec (avg: 1.33MB/sec),  3.41 (avg:  3.08) msec latency
[RUN #1 84%,  75 secs]  2 threads:       97677 ops,    1279 (avg:    1296) ops/sec, 1.31MB/sec (avg: 1.33MB/sec),  3.12 (avg:  3.08) msec latency
[RUN #1 85%,  76 secs]  2 threads:       98938 ops,    1255 (avg:    1295) ops/sec, 1.29MB/sec (avg: 1.33MB/sec),  3.18 (avg:  3.08) msec latency
[RUN #1 86%,  77 secs]  2 threads:      100222 ops,    1278 (avg:    1295) ops/sec, 1.31MB/sec (avg: 1.33MB/sec),  3.12 (avg:  3.08) msec latency
[RUN #1 87%,  78 secs]  2 threads:      101525 ops,    1297 (avg:    1295) ops/sec, 1.33MB/sec (avg: 1.33MB/sec),  3.07 (avg:  3.08) msec latency
[RUN #1 88%,  79 secs]  2 threads:      102801 ops,    1270 (avg:    1295) ops/sec, 1.30MB/sec (avg: 1.33MB/sec),  3.15 (avg:  3.08) msec latency
[RUN #1 89%,  80 secs]  2 threads:      104057 ops,    1250 (avg:    1294) ops/sec, 1.28MB/sec (avg: 1.33MB/sec),  3.19 (avg:  3.08) msec latency
[RUN #1 90%,  81 secs]  2 threads:      105377 ops,    1314 (avg:    1294) ops/sec, 1.35MB/sec (avg: 1.33MB/sec),  3.03 (avg:  3.08) msec latency
[RUN #1 92%,  82 secs]  2 threads:      106647 ops,    1264 (avg:    1294) ops/sec, 1.30MB/sec (avg: 1.33MB/sec),  3.15 (avg:  3.08) msec latency
[RUN #1 93%,  83 secs]  2 threads:      107882 ops,    1230 (avg:    1293) ops/sec, 1.26MB/sec (avg: 1.33MB/sec),  3.26 (avg:  3.09) msec latency
[RUN #1 94%,  84 secs]  2 threads:      109119 ops,    1232 (avg:    1292) ops/sec, 1.26MB/sec (avg: 1.33MB/sec),  3.24 (avg:  3.09) msec latency
[RUN #1 95%,  85 secs]  2 threads:      110469 ops,    1344 (avg:    1293) ops/sec, 1.38MB/sec (avg: 1.33MB/sec),  2.97 (avg:  3.09) msec latency
[RUN #1 96%,  86 secs]  2 threads:      111779 ops,    1304 (avg:    1293) ops/sec, 1.34MB/sec (avg: 1.33MB/sec),  3.04 (avg:  3.09) msec latency
[RUN #1 97%,  87 secs]  2 threads:      113087 ops,    1302 (avg:    1293) ops/sec, 1.34MB/sec (avg: 1.33MB/sec),  3.09 (avg:  3.09) msec latency
[RUN #1 98%,  88 secs]  2 threads:      114370 ops,    1277 (avg:    1293) ops/sec, 1.31MB/sec (avg: 1.33MB/sec),  3.12 (avg:  3.09) msec latency
[RUN #1 99%,  89 secs]  2 threads:      115597 ops,    1222 (avg:    1292) ops/sec, 1.25MB/sec (avg: 1.33MB/sec),  3.27 (avg:  3.09) msec latency
