[RUN #1 1%,   1 secs]  2 threads:        1452 ops,    1449 (avg:    1449) ops/sec, 1.47MB/sec (avg: 1.47MB/sec),  5.51 (avg:  5.51) msec latency
[RUN #1 13%,  12 secs]  2 threads:       20176 ops,    1681 (avg:    1674) ops/sec, 1.71MB/sec (avg: 1.70MB/sec),  4.77 (avg:  4.77) msec latency
[RUN #1 14%,  13 secs]  2 threads:       21896 ops,    1713 (avg:    1677) ops/sec, 1.74MB/sec (avg: 1.70MB/sec),  4.67 (avg:  4.76) msec latency
[RUN #1 16%,  14 secs]  2 threads:       23576 ops,    1673 (avg:    1677) ops/sec, 1.70MB/sec (avg: 1.70MB/sec),  4.77 (avg:  4.76) msec latency
[RUN #1 17%,  15 secs]  2 threads:       25188 ops,    1605 (avg:    1672) ops/sec, 1.63MB/sec (avg: 1.70MB/sec),  4.99 (avg:  4.78) msec latency
[RUN #1 18%,  16 secs]  2 threads:       26935 ops,    1740 (avg:    1676) ops/sec, 1.77MB/sec (avg: 1.70MB/sec),  4.58 (avg:  4.77) msec latency
[RUN #1 19%,  17 secs]  2 threads:       28708 ops,    1765 (avg:    1682) ops/sec, 1.79MB/sec (avg: 1.71MB/sec),  4.53 (avg:  4.75) msec latency
[RUN #1 20%,  18 secs]  2 threads:       30500 ops,    1784 (avg:    1687) ops/sec, 1.81MB/sec (avg: 1.71MB/sec),  4.48 (avg:  4.74) msec latency
[RUN #1 21%,  19 secs]  2 threads:       32226 ops,    1719 (avg:    1689) ops/sec, 1.75MB/sec (avg: 1.71MB/sec),  4.64 (avg:  4.73) msec latency
[RUN #1 22%,  20 secs]  2 threads:       33971 ops,    1738 (avg:    1691) ops/sec, 1.76MB/sec (avg: 1.72MB/sec),  4.60 (avg:  4.72) msec latency
[RUN #1 23%,  21 secs]  2 threads:       35701 ops,    1723 (avg:    1693) ops/sec, 1.75MB/sec (avg: 1.72MB/sec),  4.64 (avg:  4.72) msec latency
[RUN #1 25%,  22 secs]  2 threads:       37579 ops,    1719 (avg:    1694) ops/sec, 1.75MB/sec (avg: 1.72MB/sec),  4.65 (avg:  4.72) msec latency
[RUN #1 26%,  23 secs]  2 threads:       39238 ops,    1652 (avg:    1692) ops/sec, 1.68MB/sec (avg: 1.72MB/sec),  4.83 (avg:  4.72) msec latency
[RUN #1 27%,  24 secs]  2 threads:       40952 ops,    1700 (avg:    1693) ops/sec, 1.73MB/sec (avg: 1.72MB/sec),  4.71 (avg:  4.72) msec latency
[RUN #1 28%,  25 secs]  2 threads:       42628 ops,    1669 (avg:    1692) ops/sec, 1.69MB/sec (avg: 1.72MB/sec),  4.79 (avg:  4.72) msec latency
[RUN #1 29%,  26 secs]  2 threads:       44431 ops,    1795 (avg:    1696) ops/sec, 1.82MB/sec (avg: 1.72MB/sec),  4.46 (avg:  4.71) msec latency
[RUN #1 30%,  27 secs]  2 threads:       46154 ops,    1716 (avg:    1696) ops/sec, 1.74MB/sec (avg: 1.72MB/sec),  4.65 (avg:  4.71) msec latency
[RUN #1 31%,  28 secs]  2 threads:       47871 ops,    1710 (avg:    1697) ops/sec, 1.74MB/sec (avg: 1.72MB/sec),  4.68 (avg:  4.71) msec latency
[RUN #1 32%,  29 secs]  2 threads:       49603 ops,    1725 (avg:    1698) ops/sec, 1.75MB/sec (avg: 1.72MB/sec),  4.63 (avg:  4.71) msec latency
[RUN #1 34%,  30 secs]  2 threads:       51345 ops,    1735 (avg:    1699) ops/sec, 1.76MB/sec (avg: 1.73MB/sec),  4.60 (avg:  4.70) msec latency
[RUN #1 35%,  31 secs]  2 threads:       53076 ops,    1724 (avg:    1700) ops/sec, 1.75MB/sec (avg: 1.73MB/sec),  4.65 (avg:  4.70) msec latency
[RUN #1 36%,  32 secs]  2 threads:       54844 ops,    1753 (avg:    1702) ops/sec, 1.78MB/sec (avg: 1.73MB/sec),  4.56 (avg:  4.70) msec latency
[RUN #1 37%,  33 secs]  2 threads:       56543 ops,    1692 (avg:    1701) ops/sec, 1.72MB/sec (avg: 1.73MB/sec),  4.72 (avg:  4.70) msec latency
[RUN #1 38%,  34 secs]  2 threads:       58258 ops,    1708 (avg:    1701) ops/sec, 1.73MB/sec (avg: 1.73MB/sec),  4.67 (avg:  4.70) msec latency
[RUN #1 39%,  35 secs]  2 threads:       59990 ops,    1725 (avg:    1702) ops/sec, 1.75MB/sec (avg: 1.73MB/sec),  4.64 (avg:  4.69) msec latency
[RUN #1 40%,  36 secs]  2 threads:       61713 ops,    1716 (avg:    1702) ops/sec, 1.74MB/sec (avg: 1.73MB/sec),  4.66 (avg:  4.69) msec latency
[RUN #1 41%,  37 secs]  2 threads:       63442 ops,    1715 (avg:    1703) ops/sec, 1.74MB/sec (avg: 1.73MB/sec),  4.66 (avg:  4.69) msec latency
[RUN #1 43%,  38 secs]  2 threads:       65064 ops,    1615 (avg:    1701) ops/sec, 1.64MB/sec (avg: 1.73MB/sec),  4.95 (avg:  4.70) msec latency
[RUN #1 44%,  39 secs]  2 threads:       66703 ops,    1632 (avg:    1699) ops/sec, 1.66MB/sec (avg: 1.72MB/sec),  4.89 (avg:  4.70) msec latency
[RUN #1 45%,  40 secs]  2 threads:       68404 ops,    1694 (avg:    1699) ops/sec, 1.72MB/sec (avg: 1.72MB/sec),  4.73 (avg:  4.70) msec latency
[RUN #1 46%,  41 secs]  2 threads:       70034 ops,    1623 (avg:    1697) ops/sec, 1.65MB/sec (avg: 1.72MB/sec),  4.92 (avg:  4.71) msec latency
[RUN #1 47%,  42 secs]  2 threads:       71744 ops,    1689 (avg:    1697) ops/sec, 1.72MB/sec (avg: 1.72MB/sec),  4.73 (avg:  4.71) msec latency
[RUN #1 48%,  43 secs]  2 threads:       73443 ops,    1692 (avg:    1696) ops/sec, 1.72MB/sec (avg: 1.72MB/sec),  4.73 (avg:  4.71) msec latency
[RUN #1 49%,  44 secs]  2 threads:       75175 ops,    1725 (avg:    1697) ops/sec, 1.75MB/sec (avg: 1.72MB/sec),  4.63 (avg:  4.71) msec latency
[RUN #1 50%,  45 secs]  2 threads:       76908 ops,    1726 (avg:    1698) ops/sec, 1.75MB/sec (avg: 1.72MB/sec),  4.64 (avg:  4.71) msec latency
[RUN #1 51%,  46 secs]  2 threads:       78626 ops,    1711 (avg:    1698) ops/sec, 1.74MB/sec (avg: 1.72MB/sec),  4.66 (avg:  4.71) msec latency
[RUN #1 53%,  47 secs]  2 threads:       80374 ops,    1720 (avg:    1699) ops/sec, 1.75MB/sec (avg: 1.72MB/sec),  4.65 (avg:  4.70) msec latency
[RUN #1 54%,  48 secs]  2 threads:       82034 ops,    1653 (avg:    1698) ops/sec, 1.68MB/sec (avg: 1.72MB/sec),  4.84 (avg:  4.71) msec latency
[RUN #1 55%,  49 secs]  2 threads:       83759 ops,    1718 (avg:    1698) ops/sec, 1.74MB/sec (avg: 1.72MB/sec),  4.65 (avg:  4.71) msec latency
[RUN #1 56%,  50 secs]  2 threads:       85454 ops,    1688 (avg:    1698) ops/sec, 1.71MB/sec (avg: 1.72MB/sec),  4.74 (avg:  4.71) msec latency
[RUN #1 57%,  51 secs]  2 threads:       87146 ops,    1685 (avg:    1698) ops/sec, 1.71MB/sec (avg: 1.72MB/sec),  4.74 (avg:  4.71) msec latency
[RUN #1 58%,  52 secs]  2 threads:       88842 ops,    1682 (avg:    1697) ops/sec, 1.71MB/sec (avg: 1.72MB/sec),  4.76 (avg:  4.71) msec latency
[RUN #1 59%,  53 secs]  2 threads:       90535 ops,    1686 (avg:    1697) ops/sec, 1.71MB/sec (avg: 1.72MB/sec),  4.73 (avg:  4.71) msec latency
[RUN #1 60%,  54 secs]  2 threads:       92236 ops,    1694 (avg:    1697) ops/sec, 1.72MB/sec (avg: 1.72MB/sec),  4.71 (avg:  4.71) msec latency
[RUN #1 61%,  55 secs]  2 threads:       93943 ops,    1700 (avg:    1697) ops/sec, 1.73MB/sec (avg: 1.72MB/sec),  4.71 (avg:  4.71) msec latency
[RUN #1 63%,  56 secs]  2 threads:       95661 ops,    1711 (avg:    1697) ops/sec, 1.74MB/sec (avg: 1.72MB/sec),  4.66 (avg:  4.71) msec latency
[RUN #1 64%,  57 secs]  2 threads:       97432 ops,    1756 (avg:    1698) ops/sec, 1.78MB/sec (avg: 1.72MB/sec),  4.56 (avg:  4.71) msec latency
[RUN #1 65%,  58 secs]  2 threads:       99139 ops,    1700 (avg:    1698) ops/sec, 1.73MB/sec (avg: 1.72MB/sec),  4.71 (avg:  4.71) msec latency
[RUN #1 66%,  59 secs]  2 threads:      100865 ops,    1719 (avg:    1699) ops/sec, 1.75MB/sec (avg: 1.72MB/sec),  4.64 (avg:  4.70) msec latency
[RUN #1 67%,  60 secs]  2 threads:      102624 ops,    1751 (avg:    1700) ops/sec, 1.78MB/sec (avg: 1.73MB/sec),  4.56 (avg:  4.70) msec latency
[RUN #1 68%,  61 secs]  2 threads:      104359 ops,    1728 (avg:    1700) ops/sec, 1.75MB/sec (avg: 1.73MB/sec),  4.63 (avg:  4.70) msec latency
[RUN #1 69%,  62 secs]  2 threads:      106113 ops,    1740 (avg:    1701) ops/sec, 1.77MB/sec (avg: 1.73MB/sec),  4.60 (avg:  4.70) msec latency
[RUN #1 70%,  63 secs]  2 threads:      107827 ops,    1707 (avg:    1701) ops/sec, 1.73MB/sec (avg: 1.73MB/sec),  4.68 (avg:  4.70) msec latency
[RUN #1 72%,  64 secs]  2 threads:      109496 ops,    1662 (avg:    1700) ops/sec, 1.69MB/sec (avg: 1.73MB/sec),  4.81 (avg:  4.70) msec latency
[RUN #1 73%,  65 secs]  2 threads:      111214 ops,    1711 (avg:    1700) ops/sec, 1.74MB/sec (avg: 1.73MB/sec),  4.67 (avg:  4.70) msec latency
[RUN #1 74%,  66 secs]  2 threads:      112939 ops,    1718 (avg:    1701) ops/sec, 1.74MB/sec (avg: 1.73MB/sec),  4.64 (avg:  4.70) msec latency
[RUN #1 75%,  67 secs]  2 threads:      114693 ops,    1740 (avg:    1701) ops/sec, 1.77MB/sec (avg: 1.73MB/sec),  4.61 (avg:  4.70) msec latency
[RUN #1 76%,  68 secs]  2 threads:      116434 ops,    1733 (avg:    1702) ops/sec, 1.76MB/sec (avg: 1.73MB/sec),  4.61 (avg:  4.70) msec latency
[RUN #1 77%,  69 secs]  2 threads:      118167 ops,    1726 (avg:    1702) ops/sec, 1.75MB/sec (avg: 1.73MB/sec),  4.63 (avg:  4.70) msec latency
[RUN #1 78%,  70 secs]  2 threads:      119879 ops,    1705 (avg:    1702) ops/sec, 1.73MB/sec (avg: 1.73MB/sec),  4.69 (avg:  4.70) msec latency
[RUN #1 79%,  71 secs]  2 threads:      121640 ops,    1754 (avg:    1703) ops/sec, 1.78MB/sec (avg: 1.73MB/sec),  4.56 (avg:  4.69) msec latency
[RUN #1 81%,  72 secs]  2 threads:      123410 ops,    1694 (avg:    1703) ops/sec, 1.72MB/sec (avg: 1.73MB/sec),  4.71 (avg:  4.69) msec latency
[RUN #1 82%,  73 secs]  2 threads:      125163 ops,    1746 (avg:    1703) ops/sec, 1.77MB/sec (avg: 1.73MB/sec),  4.57 (avg:  4.69) msec latency
[RUN #1 83%,  74 secs]  2 threads:      126954 ops,    1783 (avg:    1704) ops/sec, 1.81MB/sec (avg: 1.73MB/sec),  4.49 (avg:  4.69) msec latency
[RUN #1 84%,  75 secs]  2 threads:      128618 ops,    1657 (avg:    1704) ops/sec, 1.68MB/sec (avg: 1.73MB/sec),  4.83 (avg:  4.69) msec latency
[RUN #1 85%,  76 secs]  2 threads:      130305 ops,    1680 (avg:    1703) ops/sec, 1.71MB/sec (avg: 1.73MB/sec),  4.75 (avg:  4.69) msec latency
[RUN #1 86%,  77 secs]  2 threads:      132052 ops,    1733 (avg:    1704) ops/sec, 1.76MB/sec (avg: 1.73MB/sec),  4.61 (avg:  4.69) msec latency
[RUN #1 87%,  78 secs]  2 threads:      133756 ops,    1697 (avg:    1704) ops/sec, 1.72MB/sec (avg: 1.73MB/sec),  4.71 (avg:  4.69) msec latency
[RUN #1 88%,  79 secs]  2 threads:      135466 ops,    1703 (avg:    1704) ops/sec, 1.73MB/sec (avg: 1.73MB/sec),  4.70 (avg:  4.69) msec latency
[RUN #1 89%,  80 secs]  2 threads:      137116 ops,    1643 (avg:    1703) ops/sec, 1.67MB/sec (avg: 1.73MB/sec),  4.85 (avg:  4.69) msec latency
[RUN #1 91%,  81 secs]  2 threads:      138901 ops,    1777 (avg:    1704) ops/sec, 1.80MB/sec (avg: 1.73MB/sec),  4.51 (avg:  4.69) msec latency
[RUN #1 92%,  82 secs]  2 threads:      140576 ops,    1661 (avg:    1703) ops/sec, 1.69MB/sec (avg: 1.73MB/sec),  4.81 (avg:  4.69) msec latency
[RUN #1 93%,  83 secs]  2 threads:      142323 ops,    1739 (avg:    1704) ops/sec, 1.77MB/sec (avg: 1.73MB/sec),  4.60 (avg:  4.69) msec latency
[RUN #1 94%,  84 secs]  2 threads:      144043 ops,    1713 (avg:    1704) ops/sec, 1.74MB/sec (avg: 1.73MB/sec),  4.67 (avg:  4.69) msec latency
[RUN #1 95%,  85 secs]  2 threads:      145708 ops,    1658 (avg:    1703) ops/sec, 1.68MB/sec (avg: 1.73MB/sec),  4.81 (avg:  4.69) msec latency
[RUN #1 96%,  86 secs]  2 threads:      147423 ops,    1708 (avg:    1703) ops/sec, 1.73MB/sec (avg: 1.73MB/sec),  4.69 (avg:  4.69) msec latency
[RUN #1 97%,  87 secs]  2 threads:      149132 ops,    1695 (avg:    1703) ops/sec, 1.72MB/sec (avg: 1.73MB/sec),  4.71 (avg:  4.69) msec latency
[RUN #1 98%,  88 secs]  2 threads:      150804 ops,    1665 (avg:    1703) ops/sec, 1.69MB/sec (avg: 1.73MB/sec),  4.80 (avg:  4.69) msec latency
[RUN #1 99%,  89 secs]  2 threads:      152456 ops,    1645 (avg:    1702) ops/sec, 1.67MB/sec (avg: 1.73MB/sec),  4.86 (avg:  4.70) msec latency
