[RUN #1 1%,   0 secs]  2 threads:        1350 ops,    1357 (avg:    1357) ops/sec, 1.38MB/sec (avg: 1.38MB/sec),  5.88 (avg:  5.88) msec latency
[RUN #1 22%,  20 secs]  2 threads:       33691 ops,    1687 (avg:    1678) ops/sec, 1.71MB/sec (avg: 1.70MB/sec),  4.75 (avg:  4.76) msec latency
[RUN #1 23%,  21 secs]  2 threads:       35372 ops,    1667 (avg:    1677) ops/sec, 1.69MB/sec (avg: 1.70MB/sec),  4.80 (avg:  4.76) msec latency
[RUN #1 25%,  22 secs]  2 threads:       37048 ops,    1669 (avg:    1677) ops/sec, 1.69MB/sec (avg: 1.70MB/sec),  4.79 (avg:  4.77) msec latency
[RUN #1 26%,  23 secs]  2 threads:       38789 ops,    1734 (avg:    1679) ops/sec, 1.76MB/sec (avg: 1.71MB/sec),  4.61 (avg:  4.76) msec latency
[RUN #1 27%,  24 secs]  2 threads:       40491 ops,    1695 (avg:    1680) ops/sec, 1.72MB/sec (avg: 1.71MB/sec),  4.71 (avg:  4.76) msec latency
[RUN #1 28%,  25 secs]  2 threads:       42180 ops,    1682 (avg:    1680) ops/sec, 1.71MB/sec (avg: 1.71MB/sec),  4.74 (avg:  4.76) msec latency
[RUN #1 29%,  26 secs]  2 threads:       44027 ops,    1672 (avg:    1680) ops/sec, 1.70MB/sec (avg: 1.71MB/sec),  4.78 (avg:  4.76) msec latency
[RUN #1 30%,  27 secs]  2 threads:       45756 ops,    1722 (avg:    1681) ops/sec, 1.75MB/sec (avg: 1.71MB/sec),  4.65 (avg:  4.75) msec latency
[RUN #1 31%,  28 secs]  2 threads:       47559 ops,    1795 (avg:    1685) ops/sec, 1.82MB/sec (avg: 1.71MB/sec),  4.45 (avg:  4.74) msec latency
[RUN #1 32%,  29 secs]  2 threads:       49315 ops,    1748 (avg:    1688) ops/sec, 1.78MB/sec (avg: 1.71MB/sec),  4.57 (avg:  4.74) msec latency
[RUN #1 34%,  30 secs]  2 threads:       51021 ops,    1699 (avg:    1688) ops/sec, 1.72MB/sec (avg: 1.71MB/sec),  4.70 (avg:  4.73) msec latency
[RUN #1 35%,  31 secs]  2 threads:       52633 ops,    1605 (avg:    1685) ops/sec, 1.63MB/sec (avg: 1.71MB/sec),  4.97 (avg:  4.74) msec latency
[RUN #1 36%,  32 secs]  2 threads:       54379 ops,    1739 (avg:    1687) ops/sec, 1.77MB/sec (avg: 1.71MB/sec),  4.61 (avg:  4.74) msec latency
[RUN #1 37%,  33 secs]  2 threads:       56143 ops,    1756 (avg:    1689) ops/sec, 1.78MB/sec (avg: 1.71MB/sec),  4.55 (avg:  4.73) msec latency
[RUN #1 38%,  34 secs]  2 threads:       57879 ops,    1729 (avg:    1690) ops/sec, 1.76MB/sec (avg: 1.72MB/sec),  4.62 (avg:  4.73) msec latency
[RUN #1 39%,  35 secs]  2 threads:       59642 ops,    1756 (avg:    1692) ops/sec, 1.78MB/sec (avg: 1.72MB/sec),  4.56 (avg:  4.72) msec latency
[RUN #1 40%,  36 secs]  2 threads:       61408 ops,    1751 (avg:    1694) ops/sec, 1.78MB/sec (avg: 1.72MB/sec),  4.56 (avg:  4.72) msec latency
[RUN #1 41%,  37 secs]  2 threads:       63091 ops,    1676 (avg:    1693) ops/sec, 1.70MB/sec (avg: 1.72MB/sec),  4.77 (avg:  4.72) msec latency
[RUN #1 43%,  38 secs]  2 threads:       64770 ops,    1672 (avg:    1693) ops/sec, 1.70MB/sec (avg: 1.72MB/sec),  4.78 (avg:  4.72) msec latency
[RUN #1 44%,  39 secs]  2 threads:       66502 ops,    1725 (avg:    1693) ops/sec, 1.75MB/sec (avg: 1.72MB/sec),  4.63 (avg:  4.72) msec latency
[RUN #1 45%,  40 secs]  2 threads:       68210 ops,    1701 (avg:    1694) ops/sec, 1.73MB/sec (avg: 1.72MB/sec),  4.70 (avg:  4.72) msec latency
[RUN #1 46%,  41 secs]  2 threads:       69941 ops,    1717 (avg:    1694) ops/sec, 1.74MB/sec (avg: 1.72MB/sec),  4.66 (avg:  4.72) msec latency
[RUN #1 47%,  42 secs]  2 threads:       71694 ops,    1745 (avg:    1695) ops/sec, 1.77MB/sec (avg: 1.72MB/sec),  4.59 (avg:  4.71) msec latency
[RUN #1 48%,  43 secs]  2 threads:       73458 ops,    1757 (avg:    1697) ops/sec, 1.78MB/sec (avg: 1.72MB/sec),  4.54 (avg:  4.71) msec latency
[RUN #1 49%,  44 secs]  2 threads:       75223 ops,    1757 (avg:    1698) ops/sec, 1.78MB/sec (avg: 1.72MB/sec),  4.54 (avg:  4.71) msec latency
[RUN #1 50%,  45 secs]  2 threads:       76946 ops,    1716 (avg:    1699) ops/sec, 1.74MB/sec (avg: 1.72MB/sec),  4.66 (avg:  4.70) msec latency
[RUN #1 51%,  46 secs]  2 threads:       78678 ops,    1718 (avg:    1699) ops/sec, 1.74MB/sec (avg: 1.73MB/sec),  4.65 (avg:  4.70) msec latency
[RUN #1 53%,  47 secs]  2 threads:       80419 ops,    1734 (avg:    1700) ops/sec, 1.76MB/sec (avg: 1.73MB/sec),  4.61 (avg:  4.70) msec latency
[RUN #1 54%,  48 secs]  2 threads:       82150 ops,    1724 (avg:    1700) ops/sec, 1.75MB/sec (avg: 1.73MB/sec),  4.64 (avg:  4.70) msec latency
[RUN #1 55%,  49 secs]  2 threads:       83882 ops,    1725 (avg:    1701) ops/sec, 1.75MB/sec (avg: 1.73MB/sec),  4.64 (avg:  4.70) msec latency
[RUN #1 56%,  50 secs]  2 threads:       85638 ops,    1748 (avg:    1702) ops/sec, 1.78MB/sec (avg: 1.73MB/sec),  4.56 (avg:  4.70) msec latency
[RUN #1 57%,  51 secs]  2 threads:       87367 ops,    1715 (avg:    1702) ops/sec, 1.74MB/sec (avg: 1.73MB/sec),  4.66 (avg:  4.70) msec latency
[RUN #1 58%,  52 secs]  2 threads:       89068 ops,    1694 (avg:    1702) ops/sec, 1.72MB/sec (avg: 1.73MB/sec),  4.72 (avg:  4.70) msec latency
[RUN #1 59%,  53 secs]  2 threads:       90787 ops,    1712 (avg:    1702) ops/sec, 1.74MB/sec (avg: 1.73MB/sec),  4.66 (avg:  4.70) msec latency
[RUN #1 60%,  54 secs]  2 threads:       92524 ops,    1730 (avg:    1702) ops/sec, 1.76MB/sec (avg: 1.73MB/sec),  4.62 (avg:  4.69) msec latency
[RUN #1 61%,  55 secs]  2 threads:       94271 ops,    1740 (avg:    1703) ops/sec, 1.77MB/sec (avg: 1.73MB/sec),  4.60 (avg:  4.69) msec latency
[RUN #1 63%,  56 secs]  2 threads:       95940 ops,    1655 (avg:    1702) ops/sec, 1.68MB/sec (avg: 1.73MB/sec),  4.83 (avg:  4.69) msec latency
[RUN #1 64%,  57 secs]  2 threads:       97602 ops,    1655 (avg:    1701) ops/sec, 1.68MB/sec (avg: 1.73MB/sec),  4.81 (avg:  4.70) msec latency
[RUN #1 65%,  58 secs]  2 threads:       99304 ops,    1695 (avg:    1701) ops/sec, 1.72MB/sec (avg: 1.73MB/sec),  4.73 (avg:  4.70) msec latency
[RUN #1 66%,  59 secs]  2 threads:      100991 ops,    1680 (avg:    1701) ops/sec, 1.71MB/sec (avg: 1.73MB/sec),  4.75 (avg:  4.70) msec latency
[RUN #1 67%,  60 secs]  2 threads:      102682 ops,    1684 (avg:    1701) ops/sec, 1.71MB/sec (avg: 1.73MB/sec),  4.75 (avg:  4.70) msec latency
[RUN #1 68%,  61 secs]  2 threads:      104407 ops,    1691 (avg:    1701) ops/sec, 1.72MB/sec (avg: 1.73MB/sec),  4.73 (avg:  4.70) msec latency
[RUN #1 69%,  62 secs]  2 threads:      106121 ops,    1707 (avg:    1701) ops/sec, 1.73MB/sec (avg: 1.73MB/sec),  4.68 (avg:  4.70) msec latency
[RUN #1 70%,  63 secs]  2 threads:      107838 ops,    1710 (avg:    1701) ops/sec, 1.74MB/sec (avg: 1.73MB/sec),  4.66 (avg:  4.70) msec latency
[RUN #1 72%,  64 secs]  2 threads:      109574 ops,    1729 (avg:    1701) ops/sec, 1.76MB/sec (avg: 1.73MB/sec),  4.63 (avg:  4.70) msec latency
[RUN #1 73%,  65 secs]  2 threads:      111296 ops,    1715 (avg:    1701) ops/sec, 1.74MB/sec (avg: 1.73MB/sec),  4.65 (avg:  4.70) msec latency
[RUN #1 74%,  66 secs]  2 threads:      113046 ops,    1689 (avg:    1701) ops/sec, 1.71MB/sec (avg: 1.73MB/sec),  4.74 (avg:  4.70) msec latency
[RUN #1 75%,  67 secs]  2 threads:      114747 ops,    1694 (avg:    1701) ops/sec, 1.72MB/sec (avg: 1.73MB/sec),  4.72 (avg:  4.70) msec latency
[RUN #1 76%,  68 secs]  2 threads:      116489 ops,    1735 (avg:    1702) ops/sec, 1.76MB/sec (avg: 1.73MB/sec),  4.62 (avg:  4.70) msec latency
[RUN #1 77%,  69 secs]  2 threads:      118228 ops,    1732 (avg:    1702) ops/sec, 1.76MB/sec (avg: 1.73MB/sec),  4.61 (avg:  4.70) msec latency
[RUN #1 78%,  70 secs]  2 threads:      119925 ops,    1690 (avg:    1702) ops/sec, 1.72MB/sec (avg: 1.73MB/sec),  4.72 (avg:  4.70) msec latency
[RUN #1 80%,  71 secs]  2 threads:      122163 ops,    1732 (avg:    1702) ops/sec, 1.76MB/sec (avg: 1.73MB/sec),  4.62 (avg:  4.69) msec latency
[RUN #1 81%,  72 secs]  2 threads:      123859 ops,    1688 (avg:    1702) ops/sec, 1.71MB/sec (avg: 1.73MB/sec),  4.72 (avg:  4.69) msec latency
[RUN #1 82%,  73 secs]  2 threads:      125548 ops,    1683 (avg:    1702) ops/sec, 1.71MB/sec (avg: 1.73MB/sec),  4.76 (avg:  4.70) msec latency
[RUN #1 83%,  74 secs]  2 threads:      127248 ops,    1693 (avg:    1702) ops/sec, 1.72MB/sec (avg: 1.73MB/sec),  4.73 (avg:  4.70) msec latency
[RUN #1 84%,  75 secs]  2 threads:      128986 ops,    1731 (avg:    1702) ops/sec, 1.76MB/sec (avg: 1.73MB/sec),  4.61 (avg:  4.69) msec latency
[RUN #1 85%,  76 secs]  2 threads:      130711 ops,    1711 (avg:    1702) ops/sec, 1.74MB/sec (avg: 1.73MB/sec),  4.67 (avg:  4.69) msec latency
[RUN #1 86%,  77 secs]  2 threads:      132459 ops,    1741 (avg:    1703) ops/sec, 1.77MB/sec (avg: 1.73MB/sec),  4.59 (avg:  4.69) msec latency
[RUN #1 88%,  78 secs]  2 threads:      134189 ops,    1723 (avg:    1703) ops/sec, 1.75MB/sec (avg: 1.73MB/sec),  4.64 (avg:  4.69) msec latency
[RUN #1 89%,  79 secs]  2 threads:      135936 ops,    1740 (avg:    1703) ops/sec, 1.77MB/sec (avg: 1.73MB/sec),  4.59 (avg:  4.69) msec latency
[RUN #1 90%,  80 secs]  2 threads:      137605 ops,    1662 (avg:    1703) ops/sec, 1.69MB/sec (avg: 1.73MB/sec),  4.81 (avg:  4.69) msec latency
[RUN #1 91%,  81 secs]  2 threads:      139588 ops,    1721 (avg:    1703) ops/sec, 1.75MB/sec (avg: 1.73MB/sec),  4.64 (avg:  4.69) msec latency
[RUN #1 92%,  82 secs]  2 threads:      141326 ops,    1731 (avg:    1704) ops/sec, 1.76MB/sec (avg: 1.73MB/sec),  4.61 (avg:  4.69) msec latency
[RUN #1 93%,  83 secs]  2 threads:      143024 ops,    1691 (avg:    1703) ops/sec, 1.72MB/sec (avg: 1.73MB/sec),  4.72 (avg:  4.69) msec latency
[RUN #1 94%,  84 secs]  2 threads:      144780 ops,    1749 (avg:    1704) ops/sec, 1.78MB/sec (avg: 1.73MB/sec),  4.58 (avg:  4.69) msec latency
[RUN #1 95%,  85 secs]  2 threads:      146456 ops,    1669 (avg:    1704) ops/sec, 1.69MB/sec (avg: 1.73MB/sec),  4.79 (avg:  4.69) msec latency
[RUN #1 97%,  86 secs]  2 threads:      148173 ops,    1703 (avg:    1704) ops/sec, 1.73MB/sec (avg: 1.73MB/sec),  4.69 (avg:  4.69) msec latency
[RUN #1 98%,  87 secs]  2 threads:      149880 ops,    1700 (avg:    1703) ops/sec, 1.73MB/sec (avg: 1.73MB/sec),  4.68 (avg:  4.69) msec latency
[RUN #1 99%,  88 secs]  2 threads:      151637 ops,    1750 (avg:    1704) ops/sec, 1.78MB/sec (avg: 1.73MB/sec),  4.58 (avg:  4.69) msec latency
[RUN #1 100%,  89 secs]  2 threads:      153390 ops,    1745 (avg:    1704) ops/sec, 1.77MB/sec (avg: 1.73MB/sec),  4.58 (avg:  4.69) msec latency
